# File generated on : 2021-01-18 14:52:26.129860 by damien-mouad 
#  O3,NO2,SO2,CO
9.336989304739053974e-01,2.065142599842793025e+00,6.894379580365812554e-01,3.848820676681131481e+00
6.661842323069588900e-02,1.037112831292060999e+00,3.525894128800858424e-02,2.300333984217100003e+00
7.863749419748901071e-01,8.368003333496987217e-01,9.392504564377224252e-02,1.020439428918991531e+00
5.507405921012100691e-01,-4.721419376676005975e-02,2.968776773988498737e-04,1.504615058338446172e-02
3.352318962383873391e-01,2.178687141838631103e+00,8.899727310037934824e-01,1.267557208063346597e+00
6.229926014810311941e-01,1.570211310037379349e-01,1.036111980303133740e-03,5.679671332145558305e-01
3.785328964706661248e-01,1.259592299922442704e+00,2.275868671427971335e-01,4.950429760010428559e+00
4.199827708861512132e-01,1.449840618199116360e-01,1.411879634794160898e+00,4.083467498267220885e-01
3.712949676261536602e-01,1.440345773547248243e+00,9.003463205117491208e-01,1.597625698393522864e+00
9.277083626987816523e-01,-4.518381542367251313e-01,1.215309431167265787e-02,8.267240270570144212e-01
1.641141009573215959e-01,-5.976070126445243158e-01,5.127207598482782513e-01,8.942191302752554305e-02
7.432705351727377785e-01,8.112898600018121353e-01,1.633669430947692208e-02,2.407677145915872341e+00
4.373886577101719908e-01,-1.288067452338342189e+00,8.124254304989077247e-02,1.400837642205871703e+00
3.047708417691064042e-02,-5.841408588726941797e-01,2.501158585643060150e-01,9.191125345304608507e-02
5.468350029059364514e-01,-4.487706765091650229e-01,4.230083474347800013e-04,5.793484992658699817e-03
9.518248527547756854e-02,1.629432486034086747e+00,2.680925634694837356e+00,3.087314677422154485e+00
4.290206705351315986e-01,8.122504152266019073e-01,4.639728297928267381e-02,9.499807952573279257e-01
2.402844788529071574e-01,1.299157684954819203e+00,2.971673211936269876e+00,2.746826277694698337e-01
9.442092309888284740e-01,1.336938774140423281e+00,2.590653207843102157e-01,9.792293225486734531e-01
3.195681908560425999e-01,3.881262487479197887e-01,6.815017911362668268e-02,1.352048623162150354e-01
5.558205616683117301e-01,2.703193551952734808e+00,2.319515320111579015e+00,9.182391790443495960e-01
1.822388529743390606e-01,1.350993807074083009e+00,2.864859068652709340e+00,4.827880584210050285e-01
3.607582995694280648e-02,1.471697777104009841e+00,8.534887801340160229e-02,9.596472894675975862e-01
2.167687249341704314e-01,4.763724610514570301e-01,4.744993004154863248e-01,1.179475330725627380e+00
4.116567163013744590e-01,1.657591884160590556e+00,5.221800832961739358e-01,6.871955095847983586e-01
2.341390166513985793e-01,7.814676706211471924e-01,3.297518518518076369e-02,1.500345398286572873e+00
7.721743863930646823e-01,6.411639264536908023e-01,2.222328404705558924e+00,1.314031252848918419e+00
4.012185493440109108e-01,-7.043539252473163259e-01,2.745094432757569369e-01,9.504948356954253524e-03
1.000593084598034865e-01,-8.781813906084259269e-01,5.637575426288545799e-01,3.452516275933310563e-01
3.057910017608299613e-01,2.737569975469058559e+00,1.230986170036944913e-03,1.234235227359526510e+00
9.223691171754633267e-02,1.088538080619986026e+00,3.024334664820308438e-01,2.229316086508332351e+00
3.142215865578853462e-01,2.507191375353621243e-01,1.958465710140133709e-01,4.289314474254919962e-01
2.215274284216415257e-01,3.609533103503219653e-01,1.241339844033025219e+00,2.883325315147151069e-01
1.647620055436440634e-01,-5.990244183523951715e-01,2.277885266142796183e-01,1.860575928352445008e+00
9.723609647052509075e-01,1.305931023081323694e+00,1.642088555607891798e-01,3.112054309108464381e-02
4.435088642579441132e-01,-1.291469145911881000e+00,7.450679387446901281e-01,2.513829480097877211e-01
8.258253090887198722e-01,5.455911188011072221e-01,4.577039369645718447e-01,7.480554260361397742e-03
8.902554862766354216e-02,7.026693654858851001e-02,1.186906391716570752e+00,5.563191036246493137e-01
3.901352882699216096e-02,1.082606441969244715e+00,2.156274842272846992e-01,1.721490804993491552e-01
7.150736737313231339e-01,4.736790592552479473e-01,1.745601313275493838e-02,2.853837174912930985e-01
3.872101502904528036e-01,-9.874886146403294429e-02,1.360764439003460391e-01,1.846230010906285912e+00
7.951327401264901562e-01,-1.332623918007710406e+00,1.249214312683024852e+00,2.202956740363033045e-02
5.074639942836652873e-01,3.023868919510034337e-01,7.691672948867558186e-04,1.805488649840790494e+00
5.879389936540435624e-02,8.763248796449747413e-01,6.848209849887623712e-02,3.432009418701617021e-01
8.764796234259381036e-01,3.536310123141676032e-01,9.047388558559138483e-01,5.688855827512969698e-01
8.485324999182666250e-01,8.346111734409361604e-02,4.541251768746269457e-01,1.635417501526970074e+00
3.925020494700104390e-01,8.795758930799705277e-01,7.640550966179557660e-03,1.746225302795084977e-01
8.960370231853875822e-02,8.677768651770445540e-02,3.357823182655871735e-02,9.254914301986292280e-01
6.750270381371693551e-01,1.543317493549203112e+00,5.477988381080637348e-01,1.775912581368696452e+00
9.110431638857159342e-01,1.031032983027139416e+00,1.371635278656698764e+00,4.455297469079042699e-02
3.447579335174411064e-01,1.222364436544616240e+00,8.962453953663160333e-02,5.462171336313987879e-01
6.250489526029114895e-01,1.143999559669951260e+00,1.457567108948288892e+00,1.328770109634199170e-01
1.226401990004525322e-01,-5.530010843078447813e-01,1.326589305119644679e+00,4.284693017016999228e+00
8.929685424291864404e-01,1.502133910705754083e-01,4.407812866020905385e-01,1.016629729922425396e+00
5.355799399046191622e-01,4.097395915203118633e-01,1.034262478921484964e-02,2.483625305014509177e+00
5.972985103327743683e-02,1.102516308811368972e+00,2.320264997816817026e-02,4.789977053227493786e-01
5.532754862701751986e-01,2.689072599697509558e-01,1.380392195433836733e+00,3.856416676490009854e-01
7.844807273256515501e-01,9.075416593514994412e-01,2.710643829441365393e-01,1.830421947181593567e-01
2.858213054688792942e-01,1.502312132471261830e+00,1.873746575044575202e+00,1.375039491471558850e-01
8.972343333413153044e-01,-3.449124006649827434e-01,1.677069612795366593e-01,2.666159413019488333e+00
6.417855324592165456e-01,8.227083386493214689e-01,1.322410079554172002e+00,1.828339166899892954e+00
7.314212777537407728e-01,1.401154203154082012e+00,1.862384972863718069e+00,2.215744726010409615e-01
1.807034753171609109e-01,2.875773078666109539e-01,1.124987031402089777e+00,4.364640307349181847e-01
9.251184829506076124e-02,1.536264088853210863e+00,2.701733625897011493e-01,6.691423363967812232e-01
2.493143671174598008e-01,1.820132449662943852e+00,7.282143478725901405e-04,1.122718444450775843e+00
6.432733892270976472e-01,-3.209925301002579667e-01,7.978427254559335158e-02,5.700969508185068507e-02
1.148823177280233754e-02,4.997801878974857392e-01,2.717583859881475203e-02,1.381568595996790272e+00
2.144310629166515936e-01,-7.685532774851395743e-01,1.768408369793597057e-01,9.816322760451127172e-01
9.689363801244511576e-01,1.552044076598217526e+00,1.114811736947651181e-03,1.054714850091752032e+00
7.531863032343826259e-01,1.270632073299273745e+00,3.404498529686557362e-02,1.138952037732911426e+00
8.662704850151081715e-01,3.354326331051089571e-01,3.755517107328086857e-01,1.943230538131895280e+00
5.058155009398501711e-02,1.114951991915309470e+00,3.004279686520064385e-01,3.599646508681944024e-01
8.974901762700983054e-01,-5.427629166701597452e-02,1.646249774195186408e-02,5.559696351076389709e-01
9.590553130881760424e-01,1.463077454643981756e+00,1.134976652534078090e+00,1.601903865927429393e+00
9.533532327378748672e-01,-3.982234973340875728e-01,3.852743838233700924e-01,7.294860810843797339e-01
5.300846519855528793e-02,1.483622791087602089e-01,2.960290428443945743e-01,3.379300725774008640e+00
2.286526321947781604e-01,7.506375261775710683e-01,1.974303054692677084e-01,9.178085232050433584e-01
4.849869281350819294e-01,-1.227629609214532236e+00,2.104028561471205927e-01,9.632041477718062961e-01
3.057411281511305257e-01,-8.930242061820479194e-01,3.853292184899452799e-01,1.212722841894338766e+00
3.206334646540894839e-01,2.206383376768872751e+00,1.518133221434232183e-01,1.009599053214766284e+00
6.431153410205970866e-01,1.262195794846045604e+00,1.029314723603031112e+00,4.683141072432395885e-02
2.447685128116119380e-01,-1.907065986090510368e-01,4.150792981064180265e-01,2.025134066616497974e-01
5.987886696509439055e-01,1.152084365167711955e+00,9.596758208263489465e-02,1.123499238947286566e-01
7.473037599565577338e-01,7.983295777213861300e-01,1.736028048719875150e+00,1.560028182059364221e+00
9.104871665942273484e-01,8.885780677926072846e-01,3.064490073649231774e-02,4.267908337394494267e-01
1.658140094116112850e-01,5.422960128666277635e-01,1.789384557051336144e-01,8.616466456360644122e-01
5.190592470779757939e-01,2.337786436481729346e+00,1.337815377813392992e+00,2.179606681704994831e+00
2.876230860488060426e-02,6.373462098319307989e-01,8.800697539846675799e-01,1.386092478812524398e+00
1.918507687238902859e-01,1.518210490232670073e+00,3.826132764221147620e-02,4.431977015137126275e-01
8.669149084060649990e-01,8.095668630997857607e-01,5.409902417555744608e-02,1.197902945897877380e+00
7.697965246460465316e-01,6.304131548736950919e-01,3.692385157579975430e-01,1.748773519294684942e+00
2.244485456056092287e-01,1.245206609151538579e+00,2.880024826283233974e-02,5.975813558363153311e-01
5.892640844475227624e-02,-1.173902789424088766e+00,4.893582301832522519e-01,4.095319151372370792e-01
3.267864496127814711e-01,3.331674673398294928e-01,8.315335520536708269e-02,6.242775408909536639e-01
8.503727298529519807e-01,4.122158633754076096e-01,8.095359696779980130e-01,2.543972544411890468e-01
2.922193650361333273e-01,2.278619627077443921e-02,4.476570873220908631e-01,3.464444549510881100e-01
2.538766383556873008e-01,-6.057965413029275936e-01,2.588085509587140454e+00,2.248292959796302615e+00
5.368286884978313855e-01,-5.112656521568614831e-01,4.291330321363192035e-01,1.057382714716498251e+00
9.097677493853151276e-01,1.130389537836928193e+00,5.472470293811305675e-01,1.334619334869328044e+00
4.427256162968544739e-01,1.105684349061426985e+00,1.126408183391819501e-01,2.291905640767140095e-01
5.846894469504527736e-01,1.699517526638937293e-01,3.673328998340811280e-01,2.248263000883525375e+00
9.305526551930020096e-01,4.049710830758596614e-01,4.353027100919618889e-04,1.984410182558624391e-01
2.320692641434188852e-01,5.311015686780005129e-01,6.410974851249661155e-01,2.639921492316119611e-01
9.902935615825880777e-01,6.025566891092396515e-01,5.028605316321759638e-02,7.634709584921784975e-01
6.741005471742355093e-01,1.361076294095012518e+00,1.461159255020779389e-02,3.516634712566932386e+00
6.023185127532675320e-01,-4.613129773932955757e-01,6.317517788757182062e-02,2.906899166238587351e-01
4.186984000436961839e-01,-1.846864564618092563e-01,8.012952587167366646e-04,1.194863867712037564e+00
5.219584870822763234e-01,-7.145828372390998773e-01,5.780812158998990119e-02,1.743812288376729303e+00
2.791414286105171616e-01,-1.402228611076307141e-01,1.765990623456375752e-01,7.020971699325019300e-01
2.165443050128186275e-01,1.965085687380652146e-01,5.402015361326383269e-01,1.189265890827975403e+00
9.743509061790532888e-01,-9.442976088638537213e-01,1.129711983302456590e-01,7.277772271000372273e-01
6.880882988547077916e-01,3.456747754965019404e-01,5.044978023338057005e-01,5.959889850758381957e-01
5.402962386279811513e-01,-8.653310211975682176e-01,5.564100884199990604e-01,3.241737264445035960e-01
9.385670564835091323e-02,-4.969062485150665953e-02,1.141659171990860866e-01,9.445726892193861968e-01
1.319413797527435595e-01,8.301863705530326820e-02,8.919410770428191915e-02,2.939615623542419232e-01
2.204924905380045708e-03,2.049552279861471593e+00,2.199288375636190285e-01,8.272423385439008348e-01
5.896701014008552955e-01,-4.829492179967285193e-01,2.324026824231730348e+00,3.820427800488721687e-02
1.075877259290721755e-01,1.263207139078542429e+00,8.186792652822108551e-02,1.024465743650036842e+00
5.496195210844929679e-01,1.062836030958525857e+00,1.544096729214420538e+00,1.412271646609809084e+00
9.435019009574894255e-01,-1.001942056202601572e-01,7.133498838980675272e-01,6.066007562224954297e-01
2.584079398314672593e-01,2.009919217725705476e+00,2.424937973555672983e-03,4.235028576178172521e-01
9.829415305180223550e-01,2.341587097347143320e+00,9.638165414692565491e-01,5.304773628514148909e-01
9.056259225768695797e-01,2.510585403528884374e-01,1.411772316328508900e-02,9.688905220026988729e-01
5.829301903953926223e-01,1.345667052566796862e+00,8.552475440370514714e-02,5.974633117957854622e-02
7.974824513190542641e-01,1.318969067098928694e+00,2.024891389670613051e-01,8.239415093114427213e-01
8.393169514568212808e-01,8.218576900049889833e-02,3.947783887572157147e-01,2.172355149123404772e+00
1.570822853504348915e-01,2.167463881673286075e+00,6.029085791234090053e-02,2.477525732994971530e-01
4.314944571629300007e-01,-1.101064499662556706e+00,2.795948950731253282e-02,1.869356272646041650e-01
9.430545059402071217e-01,1.590618264710802254e+00,2.161901719415277798e-02,6.284858145008996588e-02
1.453684158657161385e-01,9.821145601740295383e-01,8.602156881903753050e-01,7.858816997613627953e-01
4.938918793852163924e-01,-3.947346898848868024e-01,1.659845514091826679e-01,1.114092622353335837e+00
6.247818226385992713e-02,-1.860836459676729060e-01,1.939175379752323403e-01,1.589117768308215162e+00
6.841308798673693126e-01,1.464220946229072506e+00,1.233565989068915014e+00,4.046710690367889551e-01
7.491835859818651855e-02,3.627110445386928506e-01,1.527667516177938778e-01,2.125535410265690039e+00
7.494869327366553424e-01,1.111451325370082621e+00,4.534104963622551804e-02,1.846976958057816365e+00
7.206451047453733549e-01,1.252998682966067756e-01,2.837920142905663717e-03,5.289393516313826149e-01
5.865986643020151270e-01,3.541261770583276625e-01,9.138035664193858709e-01,8.407980413518215679e-01
4.631701366188667457e-01,-1.222713857204105414e+00,2.385273106957113559e-02,1.265899323384305497e-01
2.208686857751894772e-01,6.812345689248318070e-01,1.324374474764990484e-01,1.815293287051481519e+00
6.555013352067767807e-01,2.608175568777400533e-01,1.866311047603357864e-01,3.122679870712677941e-01
8.204490536476307661e-01,1.571460503093157768e-01,1.351836956494858466e-01,3.772756257667997382e+00
8.996481820261882367e-01,2.085406023999439640e+00,3.617016958047584163e-01,2.180126539889937765e-01
6.610643579708597173e-02,5.748775369947034530e-02,8.762593637609090991e-02,1.090393523594245684e+00
4.529189449737056616e-01,-7.349654026481768909e-01,2.434324850192140857e-02,9.853030595128905444e-01
5.016870640383075397e-01,4.634755827537059281e-01,1.414642573913742263e+00,8.103671690256307736e-01
5.463853401488080186e-01,6.602269041358530544e-01,5.253114568332117873e-01,4.394082542800851754e-01
1.897628215028455134e-01,-7.540521316386183948e-02,2.922039229872275823e-01,4.348152729878190237e-01
5.181423426983159386e-01,1.479768794971227042e+00,5.049697325881243037e-02,4.070113526695319228e-01
7.472231616976908741e-01,1.913259126836467594e+00,2.845415478138351717e-01,2.559751456474951836e-01
7.973597674603355445e-01,-8.923034031009324796e-02,8.688695523210548943e-02,1.958404539013257617e-01
1.244437803305722401e-01,9.558125608083182234e-01,3.644695469231681861e-01,4.401811726425365889e-01
9.332375552962679510e-01,4.237801256402460859e-01,3.028440495678570987e-01,9.158774153060053047e-01
4.337625195781437126e-01,1.391564780082391373e+00,1.860507993463935694e-01,6.430170417275457018e-01
8.577923653610488586e-01,-2.735450146119777770e-02,3.938391294216250227e+00,5.807157242250358120e-01
7.162578311825534838e-01,2.086278466247920016e-01,4.305069064984998889e-02,1.194209866065314873e+00
3.149585633172946597e-01,1.782977399157309017e+00,9.117881268648192483e-02,2.960536050669350661e-01
3.835147306824959745e-01,5.898460968066996379e-01,3.123646463870167755e-01,1.205947298700025705e+00
6.433315088035906903e-02,-1.936680756073414500e-01,1.511151259257803581e-01,4.805831879031993159e-01
6.673904507272965247e-02,1.219259707251307390e+00,4.864926776025438326e-01,1.002523472952993711e+00
4.867502417984592711e-02,1.648496083897543207e-01,7.748038868200959883e-02,4.235808950465338452e-01
7.158377972248443077e-01,1.740326849564168166e+00,1.330788152190499618e-01,1.406616400284681767e-01
